animation_id,input_phase,target_phase,input_path,target_path
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_1490.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_1490.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_1491.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_1491.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_1492.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_1492.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_1493.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_1493.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_150.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_150.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_151.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_151.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_152.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_152.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_153.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_153.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_154.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_154.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_155.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_155.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_156.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_156.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_157.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_157.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_158.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_158.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_159.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_159.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_160.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_160.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_161.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_161.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_162.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_162.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_163.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_163.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_164.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_164.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_165.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_165.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_166.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_166.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_167.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_167.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_168.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_168.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_169.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_169.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_170.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_170.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_171.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_171.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_172.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_172.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_173.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_173.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_174.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_174.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_175.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_175.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_176.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_176.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_177.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_177.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_178.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_178.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_179.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_179.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_180.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_180.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_181.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_181.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_182.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_182.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_183.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_183.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_184.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_184.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_185.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_185.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_186.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_186.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_187.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_187.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_188.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_188.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_189.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_189.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_190.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_190.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_191.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_191.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_192.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_192.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_193.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_193.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_194.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_194.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_195.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_195.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_196.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_196.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_197.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_197.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_198.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_198.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_199.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_199.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_200.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_200.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_201.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_201.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_202.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_202.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_203.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_203.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_204.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_204.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_205.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_205.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_206.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_206.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_207.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_207.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_208.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_208.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_209.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_209.png
Toniko Pantoja,rough,tiedown,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\rough\Toniko Pantoja_Roughs_210.png,E:\dataScience\Fiver orders\Order 15\AI Animation system\AI anim\data\processed\Toniko Pantoja\tiedown\Toniko Pantoja_Tie Downs_210.png
